granule,start,end,cloud_cover,size_mb,download_nc
EMIT_L2B_MIN_001_20230429T051156_2311903_026,2023-04-29T05:11:56.000Z,2023-04-29T05:12:08.000Z,6,106.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230429T051156_2311903_026/EMIT_L2B_MIN_001_20230429T051156_2311903_026.nc
EMIT_L2B_MIN_001_20230531T071457_2315105_008,2023-05-31T07:14:57.000Z,2023-05-31T07:15:09.000Z,6,101.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230531T071457_2315105_008/EMIT_L2B_MIN_001_20230531T071457_2315105_008.nc
EMIT_L2B_MIN_001_20230621T080127_2317205_044,2023-06-21T08:01:27.000Z,2023-06-21T08:01:39.000Z,6,99.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230621T080127_2317205_044/EMIT_L2B_MIN_001_20230621T080127_2317205_044.nc
EMIT_L2B_MIN_001_20230702T035422_2318303_002,2023-07-02T03:54:22.000Z,2023-07-02T03:54:34.000Z,6,101.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230702T035422_2318303_002/EMIT_L2B_MIN_001_20230702T035422_2318303_002.nc
EMIT_L2B_MIN_001_20231018T084214_2329106_041,2023-10-18T08:42:14.000Z,2023-10-18T08:42:26.000Z,6,102.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231018T084214_2329106_041/EMIT_L2B_MIN_001_20231018T084214_2329106_041.nc
EMIT_L2B_MIN_001_20250128T063658_2502805_006,2025-01-28T06:36:58.000Z,2025-01-28T06:37:10.000Z,6,84.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250128T063658_2502805_006/EMIT_L2B_MIN_001_20250128T063658_2502805_006.nc
EMIT_L2B_MIN_001_20250131T054722_2503104_008,2025-01-31T05:47:22.000Z,2025-01-31T05:47:34.000Z,6,103.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250131T054722_2503104_008/EMIT_L2B_MIN_001_20250131T054722_2503104_008.nc
EMIT_L2B_MIN_001_20260123T081051_2602305_026,2026-01-23T08:10:51.000Z,2026-01-23T08:11:04.000Z,6,111.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260123T081051_2602305_026/EMIT_L2B_MIN_001_20260123T081051_2602305_026.nc
EMIT_L2B_MIN_001_20260216T071918_2604705_011,2026-02-16T07:19:18.000Z,2026-02-16T07:19:30.000Z,6,83.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260216T071918_2604705_011/EMIT_L2B_MIN_001_20260216T071918_2604705_011.nc
EMIT_L2B_MIN_001_20260523T084543_2614306_008,2026-05-23T08:45:43.000Z,2026-05-23T08:46:06.000Z,6,178.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260523T084543_2614306_008/EMIT_L2B_MIN_001_20260523T084543_2614306_008.nc
EMIT_L2B_MIN_001_20260619T064220_2617004_044,2026-06-19T06:42:20.000Z,2026-06-19T06:42:31.000Z,6,125.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260619T064220_2617004_044/EMIT_L2B_MIN_001_20260619T064220_2617004_044.nc
EMIT_L2B_MIN_001_20230214T103509_2304507_035,2023-02-14T10:35:09.000Z,2023-02-14T10:35:21.000Z,7,86.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230214T103509_2304507_035/EMIT_L2B_MIN_001_20230214T103509_2304507_035.nc
EMIT_L2B_MIN_001_20230404T055027_2309404_005,2023-04-04T05:50:27.000Z,2023-04-04T05:50:39.000Z,7,92.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230404T055027_2309404_005/EMIT_L2B_MIN_001_20230404T055027_2309404_005.nc
EMIT_L2B_MIN_001_20230417T100507_2310707_044,2023-04-17T10:05:07.000Z,2023-04-17T10:05:18.000Z,7,92.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230417T100507_2310707_044/EMIT_L2B_MIN_001_20230417T100507_2310707_044.nc
EMIT_L2B_MIN_001_20230426T060141_2311604_030,2023-04-26T06:01:41.000Z,2023-04-26T06:01:53.000Z,7,97.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230426T060141_2311604_030/EMIT_L2B_MIN_001_20230426T060141_2311604_030.nc
EMIT_L2B_MIN_001_20230426T060217_2311604_033,2023-04-26T06:02:17.000Z,2023-04-26T06:02:29.000Z,7,96.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230426T060217_2311604_033/EMIT_L2B_MIN_001_20230426T060217_2311604_033.nc
EMIT_L2B_MIN_001_20230531T071509_2315105_009,2023-05-31T07:15:09.000Z,2023-05-31T07:15:21.000Z,7,95.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230531T071509_2315105_009/EMIT_L2B_MINUNCERT_001_20230531T071509_2315105_009.nc
EMIT_L2B_MIN_001_20230802T065247_2321405_008,2023-08-02T06:52:47.000Z,2023-08-02T06:52:59.000Z,7,96.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230802T065247_2321405_008/EMIT_L2B_MIN_001_20230802T065247_2321405_008.nc
EMIT_L2B_MIN_001_20231029T044430_2330203_020,2023-10-29T04:44:30.000Z,2023-10-29T04:44:49.000Z,7,146.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231029T044430_2330203_020/EMIT_L2B_MIN_001_20231029T044430_2330203_020.nc
EMIT_L2B_MIN_001_20241216T085254_2435106_006,2024-12-16T08:52:54.000Z,2024-12-16T08:53:14.000Z,7,162.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20241216T085254_2435106_006/EMIT_L2B_MIN_001_20241216T085254_2435106_006.nc
EMIT_L2B_MIN_001_20250124T081736_2502406_006,2025-01-24T08:17:36.000Z,2025-01-24T08:17:56.000Z,7,134.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250124T081736_2502406_006/EMIT_L2B_MIN_001_20250124T081736_2502406_006.nc
EMIT_L2B_MIN_001_20250131T054710_2503104_007,2025-01-31T05:47:10.000Z,2025-01-31T05:47:22.000Z,7,102.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250131T054710_2503104_007/EMIT_L2B_MIN_001_20250131T054710_2503104_007.nc
EMIT_L2B_MIN_001_20250201T045748_2503204_006,2025-02-01T04:57:48.000Z,2025-02-01T04:58:00.000Z,7,84.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250201T045748_2503204_006/EMIT_L2B_MIN_001_20250201T045748_2503204_006.nc
EMIT_L2B_MIN_001_20260325T075729_2608405_009,2026-03-25T07:57:29.000Z,2026-03-25T07:57:41.000Z,7,111.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260325T075729_2608405_009/EMIT_L2B_MIN_001_20260325T075729_2608405_009.nc
EMIT_L2B_MIN_001_20260329T062551_2608804_007,2026-03-29T06:25:51.000Z,2026-03-29T06:26:03.000Z,7,116.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260329T062551_2608804_007/EMIT_L2B_MIN_001_20260329T062551_2608804_007.nc
EMIT_L2B_MIN_001_20260413T091542_2610306_049,2026-04-13T09:15:42.000Z,2026-04-13T09:15:59.000Z,7,156.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260413T091542_2610306_049/EMIT_L2B_MIN_001_20260413T091542_2610306_049.nc
EMIT_L2B_MIN_001_20260520T093056_2614006_024,2026-05-20T09:30:56.000Z,2026-05-20T09:31:08.000Z,7,117.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260520T093056_2614006_024/EMIT_L2B_MIN_001_20260520T093056_2614006_024.nc
EMIT_L2B_MIN_001_20260523T084351_2614306_005,2026-05-23T08:43:51.000Z,2026-05-23T08:44:11.000Z,7,169.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260523T084351_2614306_005/EMIT_L2B_MIN_001_20260523T084351_2614306_005.nc
EMIT_L2B_MIN_001_20260527T071109_2614705_004,2026-05-27T07:11:09.000Z,2026-05-27T07:11:21.000Z,7,125.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260527T071109_2614705_004/EMIT_L2B_MIN_001_20260527T071109_2614705_004.nc
EMIT_L2B_MIN_001_20260619T064208_2617004_043,2026-06-19T06:42:08.000Z,2026-06-19T06:42:20.000Z,7,131.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260619T064208_2617004_043/EMIT_L2B_MIN_001_20260619T064208_2617004_043.nc
EMIT_L2B_MIN_001_20230131T071222_2303105_008,2023-01-31T07:12:22.000Z,2023-01-31T07:12:34.000Z,8,101.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230131T071222_2303105_008/EMIT_L2B_MIN_001_20230131T071222_2303105_008.nc
EMIT_L2B_MIN_001_20230418T091601_2310806_041,2023-04-18T09:16:01.000Z,2023-04-18T09:16:13.000Z,8,95.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230418T091601_2310806_041/EMIT_L2B_MIN_001_20230418T091601_2310806_041.nc
EMIT_L2B_MIN_001_20230421T082737_2311106_040,2023-04-21T08:27:37.000Z,2023-04-21T08:27:49.000Z,8,96.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230421T082737_2311106_040/EMIT_L2B_MIN_001_20230421T082737_2311106_040.nc
EMIT_L2B_MIN_001_20230425T065024_2311505_041,2023-04-25T06:50:24.000Z,2023-04-25T06:50:36.000Z,8,92.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230425T065024_2311505_041/EMIT_L2B_MIN_001_20230425T065024_2311505_041.nc
EMIT_L2B_MIN_001_20231021T075426_2329405_039,2023-10-21T07:54:26.000Z,2023-10-21T07:54:37.000Z,8,93.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231021T075426_2329405_039/EMIT_L2B_MIN_001_20231021T075426_2329405_039.nc
EMIT_L2B_MIN_001_20231029T044418_2330203_019,2023-10-29T04:44:18.000Z,2023-10-29T04:44:30.000Z,8,91.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231029T044418_2330203_019/EMIT_L2B_MIN_001_20231029T044418_2330203_019.nc
EMIT_L2B_MIN_001_20250128T063734_2502805_009,2025-01-28T06:37:34.000Z,2025-01-28T06:37:46.000Z,8,83.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250128T063734_2502805_009/EMIT_L2B_MIN_001_20250128T063734_2502805_009.nc
EMIT_L2B_MIN_001_20250201T045836_2503204_010,2025-02-01T04:58:36.000Z,2025-02-01T04:58:48.000Z,8,79.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250201T045836_2503204_010/EMIT_L2B_MIN_001_20250201T045836_2503204_010.nc
EMIT_L2B_MIN_001_20250214T090841_2504506_002,2025-02-14T09:08:41.000Z,2025-02-14T09:08:53.000Z,8,95.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250214T090841_2504506_002/EMIT_L2B_MIN_001_20250214T090841_2504506_002.nc
EMIT_L2B_MIN_001_20250527T073356_2514705_002,2025-05-27T07:33:56.000Z,2025-05-27T07:34:16.000Z,8,146.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250527T073356_2514705_002/EMIT_L2B_MIN_001_20250527T073356_2514705_002.nc
EMIT_L2B_MIN_001_20260325T075717_2608405_008,2026-03-25T07:57:17.000Z,2026-03-25T07:57:29.000Z,8,115.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260325T075717_2608405_008/EMIT_L2B_MIN_001_20260325T075717_2608405_008.nc
EMIT_L2B_MIN_001_20260329T062603_2608804_008,2026-03-29T06:26:03.000Z,2026-03-29T06:26:15.000Z,8,111.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260329T062603_2608804_008/EMIT_L2B_MIN_001_20260329T062603_2608804_008.nc
EMIT_L2B_MIN_001_20260519T101836_2613907_018,2026-05-19T10:18:36.000Z,2026-05-19T10:18:51.000Z,8,150.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260519T101836_2613907_018/EMIT_L2B_MIN_001_20260519T101836_2613907_018.nc
EMIT_L2B_MIN_001_20260604T040103_2615503_004,2026-06-04T04:01:03.000Z,2026-06-04T04:01:15.000Z,8,123.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260604T040103_2615503_004/EMIT_L2B_MIN_001_20260604T040103_2615503_004.nc
EMIT_L2B_MIN_001_20230226T054849_2305704_030,2023-02-26T05:48:49.000Z,2023-02-26T05:49:01.000Z,9,85.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230226T054849_2305704_030/EMIT_L2B_MIN_001_20230226T054849_2305704_030.nc
EMIT_L2B_MIN_001_20230603T062549_2315405_009,2023-06-03T06:25:49.000Z,2023-06-03T06:26:01.000Z,9,104.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230603T062549_2315405_009/EMIT_L2B_MIN_001_20230603T062549_2315405_009.nc
EMIT_L2B_MIN_001_20230607T044804_2315803_012,2023-06-07T04:48:04.000Z,2023-06-07T04:48:16.000Z,9,93.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230607T044804_2315803_012/EMIT_L2B_MIN_001_20230607T044804_2315803_012.nc
EMIT_L2B_MIN_001_20240610T024333_2416202_003,2024-06-10T02:43:33.000Z,2024-06-10T02:43:45.000Z,9,104.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240610T024333_2416202_003/EMIT_L2B_MIN_001_20240610T024333_2416202_003.nc
EMIT_L2B_MIN_001_20250613T100808_2516406_026,2025-06-13T10:08:08.000Z,2025-06-13T10:08:20.000Z,9,95.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250613T100808_2516406_026/EMIT_L2B_MIN_001_20250613T100808_2516406_026.nc
EMIT_L2B_MIN_001_20260216T071906_2604705_010,2026-02-16T07:19:06.000Z,2026-02-16T07:19:18.000Z,9,83.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260216T071906_2604705_010/EMIT_L2B_MIN_001_20260216T071906_2604705_010.nc
EMIT_L2B_MIN_001_20260527T071121_2614705_005,2026-05-27T07:11:21.000Z,2026-05-27T07:11:41.000Z,9,159.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260527T071121_2614705_005/EMIT_L2B_MIN_001_20260527T071121_2614705_005.nc
EMIT_L2B_MIN_001_20230226T054825_2305704_028,2023-02-26T05:48:25.000Z,2023-02-26T05:48:37.000Z,10,97.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230226T054825_2305704_028/EMIT_L2B_MIN_001_20230226T054825_2305704_028.nc
EMIT_L2B_MIN_001_20230403T063808_2309305_006,2023-04-03T06:38:08.000Z,2023-04-03T06:38:20.000Z,10,101.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230403T063808_2309305_006/EMIT_L2B_MIN_001_20230403T063808_2309305_006.nc
EMIT_L2B_MIN_001_20230930T065702_2327305_005,2023-09-30T06:57:02.000Z,2023-09-30T06:57:13.000Z,10,81.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230930T065702_2327305_005/EMIT_L2B_MIN_001_20230930T065702_2327305_005.nc
EMIT_L2B_MIN_001_20230930T065725_2327305_007,2023-09-30T06:57:25.000Z,2023-09-30T06:57:37.000Z,10,84.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230930T065725_2327305_007/EMIT_L2B_MIN_001_20230930T065725_2327305_007.nc
EMIT_L2B_MIN_001_20231026T053153_2329904_025,2023-10-26T05:31:53.000Z,2023-10-26T05:32:14.000Z,10,161.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231026T053153_2329904_025/EMIT_L2B_MIN_001_20231026T053153_2329904_025.nc
EMIT_L2B_MIN_001_20240426T052301_2411704_004,2024-04-26T05:23:01.000Z,2024-04-26T05:23:13.000Z,10,104.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240426T052301_2411704_004/EMIT_L2B_MIN_001_20240426T052301_2411704_004.nc
EMIT_L2B_MIN_001_20250413T095833_2510306_020,2025-04-13T09:58:33.000Z,2025-04-13T09:58:53.000Z,10,176.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250413T095833_2510306_020/EMIT_L2B_MIN_001_20250413T095833_2510306_020.nc
EMIT_L2B_MIN_001_20260325T075741_2608405_010,2026-03-25T07:57:41.000Z,2026-03-25T07:57:52.000Z,10,103.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260325T075741_2608405_010/EMIT_L2B_MIN_001_20260325T075741_2608405_010.nc
EMIT_L2B_MIN_001_20230201T062347_2303205_008,2023-02-01T06:23:47.000Z,2023-02-01T06:23:59.000Z,11,80.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230201T062347_2303205_008/EMIT_L2B_MIN_001_20230201T062347_2303205_008.nc
EMIT_L2B_MIN_001_20230408T041520_2309803_004,2023-04-08T04:15:20.000Z,2023-04-08T04:15:32.000Z,11,93.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230408T041520_2309803_004/EMIT_L2B_MIN_001_20230408T041520_2309803_004.nc
EMIT_L2B_MIN_001_20230418T091525_2310806_038,2023-04-18T09:15:25.000Z,2023-04-18T09:15:37.000Z,11,99.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230418T091525_2310806_038/EMIT_L2B_MIN_001_20230418T091525_2310806_038.nc
EMIT_L2B_MIN_001_20230418T091537_2310806_039,2023-04-18T09:15:37.000Z,2023-04-18T09:15:49.000Z,11,103.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230418T091537_2310806_039/EMIT_L2B_MIN_001_20230418T091537_2310806_039.nc
EMIT_L2B_MIN_001_20231217T092625_2335106_007,2023-12-17T09:26:25.000Z,2023-12-17T09:26:48.000Z,11,178.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231217T092625_2335106_007/EMIT_L2B_MIN_001_20231217T092625_2335106_007.nc
EMIT_L2B_MIN_001_20241018T075224_2429205_002,2024-10-18T07:52:24.000Z,2024-10-18T07:52:36.000Z,11,84.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20241018T075224_2429205_002/EMIT_L2B_MIN_001_20241018T075224_2429205_002.nc
EMIT_L2B_MIN_001_20250330T063159_2508904_003,2025-03-30T06:31:59.000Z,2025-03-30T06:32:11.000Z,11,94.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250330T063159_2508904_003/EMIT_L2B_MIN_001_20250330T063159_2508904_003.nc
EMIT_L2B_MIN_001_20250527T073344_2514705_001,2025-05-27T07:33:44.000Z,2025-05-27T07:33:56.000Z,11,95.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250527T073344_2514705_001/EMIT_L2B_MIN_001_20250527T073344_2514705_001.nc
EMIT_L2B_MIN_001_20251002T051104_2527503_014,2025-10-02T05:11:04.000Z,2025-10-02T05:11:16.000Z,11,94.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20251002T051104_2527503_014/EMIT_L2B_MIN_001_20251002T051104_2527503_014.nc
EMIT_L2B_MIN_001_20251215T080851_2534906_013,2025-12-15T08:08:51.000Z,2025-12-15T08:09:03.000Z,11,86.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20251215T080851_2534906_013/EMIT_L2B_MIN_001_20251215T080851_2534906_013.nc
EMIT_L2B_MIN_001_20230128T080147_2302806_008,2023-01-28T08:01:47.000Z,2023-01-28T08:01:59.000Z,12,83.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230128T080147_2302806_008/EMIT_L2B_MIN_001_20230128T080147_2302806_008.nc
EMIT_L2B_MIN_001_20230302T041424_2306103_011,2023-03-02T04:14:24.000Z,2023-03-02T04:14:36.000Z,12,85.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230302T041424_2306103_011/EMIT_L2B_MIN_001_20230302T041424_2306103_011.nc
EMIT_L2B_MIN_001_20230404T055039_2309404_006,2023-04-04T05:50:39.000Z,2023-04-04T05:50:50.000Z,12,93.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230404T055039_2309404_006/EMIT_L2B_MIN_001_20230404T055039_2309404_006.nc
EMIT_L2B_MIN_001_20230407T050413_2309704_011,2023-04-07T05:04:13.000Z,2023-04-07T05:04:24.000Z,12,102.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230407T050413_2309704_011/EMIT_L2B_MIN_001_20230407T050413_2309704_011.nc
EMIT_L2B_MIN_001_20230421T082749_2311106_041,2023-04-21T08:27:49.000Z,2023-04-21T08:28:01.000Z,12,89.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230421T082749_2311106_041/EMIT_L2B_MIN_001_20230421T082749_2311106_041.nc
EMIT_L2B_MIN_001_20230802T065259_2321405_009,2023-08-02T06:52:59.000Z,2023-08-02T06:53:11.000Z,12,93.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230802T065259_2321405_009/EMIT_L2B_MIN_001_20230802T065259_2321405_009.nc
EMIT_L2B_MIN_001_20250124T081553_2502406_003,2025-01-24T08:15:53.000Z,2025-01-24T08:16:05.000Z,12,79.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250124T081553_2502406_003/EMIT_L2B_MIN_001_20250124T081553_2502406_003.nc
EMIT_L2B_MIN_001_20250201T045812_2503204_008,2025-02-01T04:58:12.000Z,2025-02-01T04:58:24.000Z,12,84.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250201T045812_2503204_008/EMIT_L2B_MIN_001_20250201T045812_2503204_008.nc
EMIT_L2B_MIN_001_20250531T055942_2515104_008,2025-05-31T05:59:42.000Z,2025-05-31T06:00:01.000Z,12,150.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250531T055942_2515104_008/EMIT_L2B_MIN_001_20250531T055942_2515104_008.nc
EMIT_L2B_MIN_001_20260324T084409_2608305_020,2026-03-24T08:44:09.000Z,2026-03-24T08:44:21.000Z,12,101.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260324T084409_2608305_020/EMIT_L2B_MIN_001_20260324T084409_2608305_020.nc
EMIT_L2B_MIN_001_20260325T075752_2608405_011,2026-03-25T07:57:52.000Z,2026-03-25T07:58:04.000Z,12,89.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260325T075752_2608405_011/EMIT_L2B_MIN_001_20260325T075752_2608405_011.nc
